filename,Numeric numbers,mean_r,mean_g,mean_b,median_r,median_g,median_b,mean_h,mean_s,mean_v,median_h,median_s,median_v,mean_gray,median_gray,contrast,energy,homogeneity,entropy,RI,CI,HI,SI,lab_L,lab_a,lab_b,luv_L,luv_u,luv_v,xyz_X,xyz_Y,xyz_Z,image_path,image_no,soc,moisture,soil_type,Mahalanobis_Distance
526.jpg,526,135.4620735,110.5283203,76.00203284,138.0,113.0,78,17.34709821,124.0930923,135.4623127,17,111,138.0,0.444460383,0.453799608,2014.762772,0.00773623,0.027486139,14.32078474,1.705569605,0.655741577,2.473244368,1.604541575,48.23259668,4.872045154,22.92884312,48.23259668,18.42930038,26.42970731,0.17004294,0.169782323,0.0921735,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/526.jpg,526,2.07,61.42,1,5.103694286471771
609.jpg,609,108.204839,91.16063457,64.42239318,106.0,89.0,63,18.32864318,112.1230269,108.204839,18,105,106.0,0.364136082,0.356408235,1227.527126,0.010025712,0.03690778,13.67117346,1.646799246,0.353194518,2.283373847,0.725607744,39.7251943,2.740038893,18.0010798,39.7251943,12.36081867,20.19032112,0.109017902,0.110861514,0.064779382,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/609.jpg,609,2.77,25.73,2,3.2517937566132233
217.jpg,217,154.6618104,134.6553731,102.1081194,161.0,139.0,104,18.88817363,99.78176818,154.6663146,19,87,161.0,0.535529741,0.552434118,3607.042861,0.006034906,0.027530998,14.98757532,1.657739226,0.375993815,2.220717498,1.120733638,57.2013529,2.567226242,20.32685821,57.2013529,14.68684306,25.56804713,0.244725753,0.251294715,0.161562686,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/217.jpg,217,2.05,13.26,2,6.653159953771682
613.jpg,613,137.2434829,114.874422,77.576989,140.0,118.0,80,18.64219946,123.28978,137.2435228,19,110,140.0,0.458583147,0.470096078,2015.962164,0.007556506,0.028364968,14.36670549,1.706568153,0.579312773,2.228748982,1.5278816,49.63733183,3.323425145,23.89330208,49.63733183,16.79780882,27.99086248,0.178333461,0.181166873,0.0968395,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/613.jpg,613,2.07,0.18,1,3.645656792860893
66.jpg,66,148.1412229,127.4733937,82.14006696,149.0,128.0,83,20.65898039,119.4815649,148.1412229,21,113,149.0,0.504301077,0.50789098,1266.3539,0.009761273,0.036536588,13.72780103,1.564440222,0.695701127,1.91362668,1.912338151,54.26251451,1.407032051,27.5179118,54.26251451,16.09054249,33.00220941,0.214177841,0.22222714,0.111695738,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/66.jpg,66,1.48,7.21,1,3.1367906706612887
721.jpg,721,128.2566765,118.6588807,101.2496811,127.0,118.0,100,19.54161352,58.54671556,128.2602639,19,54,127.0,0.468404741,0.465691373,1677.602699,0.008931993,0.03449959,14.00990099,1.901146595,0.306656298,2.128426806,0.755469467,50.29485388,0.621346557,10.92774902,50.29485388,6.826244388,14.06562086,0.178580416,0.186666114,0.150349008,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/721.jpg,721,2.51,21.72,2,5.499480621283257
146.jpg,146,142.839784,122.9769013,84.48180405,145.0,125.0,86,19.71546158,114.1105309,142.839784,20,104,145.0,0.48793046,0.495530196,1960.570267,0.007814883,0.029217905,14.31645959,1.781841732,0.54094422,2.03855517,1.632716426,52.5466725,1.933397722,23.88247459,52.5466725,15.08710729,28.82376815,0.199996075,0.206340826,0.114136648,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/146.jpg,146,2.2,4.12,1,2.666523016979782
316.jpg,316,124.4021445,106.0168407,74.73114636,123.0,105.0,74,18.92667809,108.4183873,124.4021445,19,102,123.0,0.422227526,0.41801451,1219.650865,0.009704201,0.036747156,13.71313309,1.738283362,0.518344669,2.180146745,1.19895339,45.81395101,2.478464912,20.2741812,45.81395101,13.61497212,23.70566435,0.147872555,0.151316241,0.087483587,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/316.jpg,316,2.29,13.59,2,2.2728757107981554
244.jpg,244,183.8625239,156.5098852,107.5064971,194.0,165.0,114,19.21839126,115.3894093,183.8625239,19,105,194.0,0.622702654,0.656775686,2523.381706,0.007465786,0.031283103,14.50344334,1.623019229,0.452973602,2.128461877,1.643182374,65.90069036,3.266990483,29.39110826,65.90069036,20.76794874,36.88655131,0.343897555,0.351956281,0.190280091,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/244.jpg,244,1.92,8.89,2,6.164803472509327
92.jpg,92,151.4877033,133.9027224,94.68871572,154.0,137.0,98,20.73666693,105.2407924,151.4877033,21,94,154.0,0.528675298,0.540059216,1941.737248,0.007407354,0.029971294,14.42378686,1.884743548,0.403303266,1.901642874,1.366757863,56.55618654,0.705551708,23.57987407,56.55618654,13.514467,29.45656766,0.234165985,0.244708682,0.142392268,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/92.jpg,92,2.12,5.56,1,3.858439729341526
318.jpg,318,136.5147082,116.663644,78.83836894,136.0,116.0,79,19.6063058,115.5465561,136.5147082,20,108,136.0,0.463352129,0.461672549,1639.254604,0.008583379,0.033766028,14.05111093,1.803819727,0.551439547,2.053747939,1.48720463,50.07886064,2.123381587,23.73635742,50.07886064,15.06278958,28.15291717,0.179650812,0.184847538,0.099858362,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/318.jpg,318,2.29,13.59,2,3.5415682221203717
174.jpg,174,157.8702766,139.3364955,94.41585619,159.0,141.0,96,21.41320552,108.3900869,157.8702766,22,102,159.0,0.549161357,0.554667059,1520.098074,0.008824457,0.032399025,13.98345689,1.523526793,0.534905445,1.825819146,1.770565723,58.63537884,0.337544574,26.57656675,58.63537884,14.51191766,33.12406543,0.253959808,0.266354634,0.14488141,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/174.jpg,174,1.49,2.36,1,3.948587339537632
387.jpg,387,156.0117188,134.5498246,106.3777702,163.0,141.0,111,16.82025271,98.12551818,156.0118184,17,83,163.0,0.537565773,0.561731765,4450.607984,0.005779108,0.024026529,15.10390001,1.606454417,0.380946298,2.660928667,1.011880556,57.38695873,3.759238884,18.18638986,57.38695873,15.34230949,22.88795883,0.249352386,0.253211078,0.173089551,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/387.jpg,387,2.66,19.2,1,5.21732453680979
48.jpg,48,128.1736886,109.8680445,77.10694356,128.0,109.0,77,19.26072226,108.227559,128.1736886,19,102,128.0,0.436846739,0.434839608,1093.050168,0.010091056,0.03872288,13.62981921,1.767255965,0.54058725,2.119409185,1.230061812,47.31909012,2.1893209,20.9526996,47.31909012,13.65754895,24.74186345,0.158335391,0.162640997,0.093442374,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/48.jpg,48,1.48,46.5,1,3.9267876013992895
135.jpg,135,152.7097816,128.6840721,80.52144452,154.0,130.0,81,20.08882733,129.884646,152.7097816,20,120,154.0,0.511047098,0.515145882,2061.914898,0.007763457,0.027497209,14.3203678,1.825961098,0.635820193,2.002925289,1.948217964,55.02034315,2.532820494,29.46864507,55.02034315,18.64730249,34.88586132,0.223587904,0.229495583,0.109406175,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/135.jpg,135,1.38,19.4,1,3.4326238541157026
78.jpg,78,143.7710061,119.787229,76.16256776,144.0,120.0,76,19.30187739,135.5762516,143.7710061,19,121,144.0,0.477405661,0.477366275,2341.944907,0.006782469,0.02785506,14.64672957,1.70138529,0.512860037,2.120671175,1.502242843,51.62805405,3.210325343,27.38452917,51.62805405,18.36969865,31.9193391,0.194632556,0.198155762,0.096647799,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/78.jpg,78,6.72,12.25,1,5.892720584199115
395.jpg,395,153.4961137,132.5274434,99.93979193,159.0,137.0,103,18.01014429,108.2438018,153.4961137,18,91,159.0,0.527975358,0.547158431,4476.916119,0.00576371,0.024427308,15.10565967,1.579853432,0.374010844,2.409835351,1.071039284,56.47272343,2.99292416,20.5497832,56.47272343,15.35954157,25.63830559,0.238512777,0.243865171,0.154885719,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/395.jpg,395,2.66,19.2,1,3.951699550698362
554.jpg,554,124.218471,108.609933,78.81969467,124.0,109.0,79,19.69947784,99.96492347,124.218471,20,93,124.0,0.430505377,0.431185882,1344.446929,0.009786521,0.035255921,13.73599116,1.619743161,0.481047983,2.058449574,1.033953826,46.60244692,1.414804434,18.93439563,46.60244692,11.61046769,22.64047126,0.151758055,0.157180968,0.095951698,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/554.jpg,554,2.51,4.44,2,2.8107789192620065
194.jpg,194,156.3808992,138.1225486,96.1922433,161.0,142.0,100,21.00968591,106.8941327,156.3808992,21,96,161.0,0.545016757,0.561386275,2133.131486,0.007643489,0.027941399,14.37510324,1.665272552,0.440135395,1.876059043,1.562563683,58.19540558,0.597316463,24.99122902,58.19540558,14.13309883,31.29190154,0.250107467,0.26167189,0.148429375,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/194.jpg,194,2.2,0.91,1,2.9986210033877616
459.jpg,459,131.5745775,113.1728715,74.93560666,132.0,114.0,75,20.14453125,113.3377312,131.5747569,20,110,132.0,0.448338538,0.451016863,802.4945948,0.012845476,0.04503843,12.95464084,1.52356975,0.711149731,1.967079621,1.279581995,48.54608442,1.504923677,23.86956018,48.54608442,14.09628264,28.08881727,0.166418923,0.172280347,0.090919008,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/459.jpg,459,1.59,0.0,1,4.101040568360518
605.jpg,605,97.63075973,83.24621333,60.21016024,96.0,81.0,58,18.46388712,104.7598852,97.6308793,18,100,96.0,0.331929529,0.324209412,852.4686699,0.011834229,0.044744219,13.22809957,1.573676023,0.230711566,2.256548122,0.468070223,36.23201611,2.17204996,15.70189551,36.23201611,10.2608284,17.33688077,0.089306756,0.091292773,0.055946242,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/605.jpg,605,2.77,25.73,2,3.9127882046978706
660.jpg,660,150.1882972,130.2413504,92.32501594,155.0,135.0,97,19.59470663,106.1120057,150.1882972,20,96,155.0,0.516652192,0.53591451,1615.957739,0.008488715,0.032742612,14.10173842,1.96912075,0.507426817,2.059686694,1.774075568,55.3910429,1.919755278,23.34102128,55.3910429,15.062719,28.76426195,0.225734843,0.233108018,0.135073268,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/660.jpg,660,1.75,10.81,1,3.154959688225194
163.jpg,163,163.7767658,141.8091916,91.70167012,165.0,143.0,93,20.94897959,117.3541534,163.7767658,21,111,165.0,0.560253133,0.565568627,1361.873679,0.009330792,0.034028155,13.83673839,1.725055952,0.588189884,1.879058239,2.309365617,59.82252131,1.162429928,29.7078834,59.82252131,17.2178968,36.4683441,0.268277935,0.279267693,0.140313657,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/163.jpg,163,1.48,2.6,1,3.1276931415187272
478.jpg,478,117.799147,100.1013831,66.9375,118.0,100.0,67,19.50916773,112.9925263,117.799147,19,111,118.0,0.397925655,0.396978039,564.7011931,0.01563269,0.053719986,12.42488099,1.564455087,0.421931466,2.070204946,0.58222252,43.32500364,2.051825555,21.42771834,43.32500364,13.28054817,24.44445172,0.130223804,0.133764033,0.07194809,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/478.jpg,478,2.77,0.0,2,6.693500012605557
468.jpg,468,146.2216199,124.152264,82.47355309,147.0,125.0,83,19.58390466,117.0002392,146.2216199,20,112,147.0,0.493478302,0.496698824,1553.068786,0.009594982,0.033200783,13.80485698,1.587914574,0.750063726,2.063474025,1.878444506,53.17011377,2.492802497,25.88754051,53.17011377,16.8448634,30.90636112,0.206617934,0.212022281,0.110792402,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/468.jpg,468,1.27,0.0,1,3.393436841748242
376.jpg,376,149.1370974,129.3839286,92.1225287,152.0,132.0,92,19.3479552,120.6275112,149.1370974,19,101,152.0,0.513313451,0.522765882,3662.155269,0.006033478,0.028629814,15.02203916,1.533451275,0.338336662,2.186917495,1.065227397,55.05182552,1.931893217,22.98744815,55.05182552,14.88817724,28.32165652,0.222578403,0.229800915,0.134135857,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/376.jpg,376,1.75,22.3,1,5.2550354123696685
556.jpg,556,137.8260922,119.7851563,86.55799585,139.0,121.0,88,19.37886639,103.7203245,137.8266502,19,94,139.0,0.475385007,0.481295294,2004.314682,0.008006912,0.02917137,14.24464755,1.790991282,0.493921895,2.093394701,1.393413589,51.21124716,1.856223166,20.84757548,51.21124716,13.47603886,25.37844099,0.188456736,0.194514461,0.116816864,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/556.jpg,556,2.51,4.44,2,2.9305055158481315
496.jpg,496,96.38585058,88.19754434,73.62788901,96.0,88.0,73,19.4443362,69.19158156,96.38610253,20,61,96.0,0.348576813,0.346407451,1309.211141,0.009481056,0.036701987,13.82241934,1.899671035,0.15167536,2.142177964,0.370121863,37.8592041,0.651998592,9.663615892,37.8592041,5.699832635,11.44865014,0.095939679,0.100093489,0.078378032,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/496.jpg,496,2.66,65.56,1,5.462116273954733
46.jpg,46,144.5408163,122.881816,85.92801339,146.0,124.0,87,18.83605708,110.2930086,144.5408163,19,103,146.0,0.489490135,0.494150196,1498.623078,0.008987425,0.03371542,13.93944029,1.73506347,0.643578852,2.175594114,1.766634273,52.7148878,2.894857712,23.31716138,52.7148878,16.22562368,28.07587025,0.203417959,0.207863654,0.117270654,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/46.jpg,46,1.38,46.78,1,3.640039201672305
315.jpg,315,140.4693479,120.4482223,78.65116789,142.0,122.0,80,20.28386081,121.1216119,140.4693479,20,112,142.0,0.477212329,0.482910196,1765.505926,0.008325155,0.031919121,14.13418613,1.568186172,0.585698752,1.965321367,1.645982428,51.51646341,1.662357139,25.78199223,51.51646341,15.43802094,30.61238991,0.19064027,0.19717647,0.101303456,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/315.jpg,315,2.05,12.44,2,2.6937223370351577
52.jpg,52,139.571887,119.7698701,85.39654416,139.0,119.0,85,19.03479751,106.0424107,139.571887,19,99,139.0,0.476468556,0.473452157,1479.852619,0.008827885,0.032263638,13.98275807,1.858550865,0.563481382,2.154072214,1.531173799,51.35783574,2.467874608,21.73731401,51.35783574,14.76721916,26.24130954,0.190878331,0.195789955,0.11448355,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/52.jpg,52,1.32,48.55,1,3.8048360145196476
100.jpg,100,143.4782964,126.6409638,91.53675064,144.0,127.0,92,20.24164939,104.0108219,143.4782964,20,92,144.0,0.500736797,0.504021176,2355.142937,0.006919558,0.026369632,14.59769638,1.84246081,0.392550808,1.96912629,1.20900723,53.74363596,1.005805465,21.48224242,53.74363596,12.7606842,26.64406541,0.20865562,0.217340062,0.131124743,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/100.jpg,100,6.72,5.68,1,5.509996630790329
169.jpg,169,170.5571987,149.0913584,97.93759965,173.0,151.0,100,21.20663265,114.0530134,170.5571987,21,107,173.0,0.588096719,0.596620784,1784.338185,0.008531488,0.029782848,14.07345629,1.6240044,0.489582712,1.841190862,2.141876175,62.51949354,0.704748954,29.92573186,62.51949354,16.87846855,37.33901687,0.296624554,0.310140513,0.159603815,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/169.jpg,169,1.32,1.81,1,4.866399864362298
617.jpg,617,131.9719786,112.7104791,83.46550143,135.0,115.0,86,18.06337691,99.71470424,131.9719786,18,93,135.0,0.449784254,0.460012941,1089.277146,0.010556935,0.042990986,13.56354005,1.646266867,0.728031108,2.322664175,1.451494867,48.61276849,3.009588854,19.05639889,48.61276849,14.04645017,22.80496521,0.169638064,0.172814859,0.107178878,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/617.jpg,617,1.75,0.21,1,4.41939471229835
225.jpg,225,159.4474649,140.0474729,103.0629185,165.0,145.0,107,19.55036272,109.5515984,159.4475845,19,91,165.0,0.554915235,0.574229412,3907.227719,0.00600161,0.027149064,15.02927265,1.592042746,0.34989428,2.107071794,1.129830936,59.12982836,1.667356451,22.46101392,59.12982836,14.56042416,28.4372197,0.262236223,0.271683474,0.167075246,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/225.jpg,225,2.29,13.35,2,4.161446667854068
87.jpg,87,153.4893575,136.7697505,97.76584423,155.0,138.0,99,21.09687899,97.55618224,153.4893575,21,92,155.0,0.539256805,0.545997647,1608.946088,0.009005812,0.031180978,13.92134858,1.878120628,0.475379975,1.860070067,1.625447345,57.58271489,0.331562285,23.25533447,57.58271489,12.89902187,29.34244788,0.243362229,0.255242773,0.151388508,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/87.jpg,87,1.38,2.73,1,3.5718284914343332
586.jpg,586,107.9251036,92.28595344,67.29898756,107.0,91.0,66,18.44764429,106.1685268,107.9251036,18,97,107.0,0.367873383,0.36342902,1400.00993,0.009352982,0.034222364,13.82784538,1.588898693,0.342936899,2.264079175,0.713313738,40.07573725,2.321037949,16.73689918,40.07573725,11.28142285,19.05491461,0.110494583,0.112966847,0.069542554,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/586.jpg,586,1.59,23.77,1,3.322546093766453
519.jpg,519,111.8339246,96.85385443,70.58693399,112.0,97.0,70,19.21711575,103.1084782,111.8339246,19,95,112.0,0.384875586,0.384893922,1296.141115,0.009866947,0.038293188,13.73643493,1.469147798,0.360772946,2.147585981,0.740631223,41.85484896,1.78153232,17.22108709,41.85484896,10.9383041,19.96221763,0.120464327,0.12406387,0.076504037,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/519.jpg,519,2.77,50.91,2,3.4149553035004168
95.jpg,95,153.835499,136.3861607,95.17530293,156.0,139.0,97,21.24493782,103.3486926,153.835499,21,96,156.0,0.537736636,0.545997647,1524.702234,0.008694589,0.03195892,14.02222178,1.565717142,0.481726955,1.84794967,1.690854317,57.46458256,0.367878685,24.54894758,57.46458256,13.54243441,30.73030642,0.242276474,0.254015418,0.144919745,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/95.jpg,95,2.2,4.33,1,3.4717476030766625
327.jpg,327,162.0442443,138.0132533,85.02349729,164.0,140.0,87,20.80994898,127.9163146,162.0442443,21,120,164.0,0.546271676,0.554569804,1627.879544,0.008734736,0.035279686,14.02260404,1.689998802,0.631604375,1.909002773,2.507539228,58.53140057,1.818081958,31.64829375,58.53140057,18.89597785,37.99815814,0.256409969,0.265242968,0.123658622,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/327.jpg,327,2.5,5.62,3,4.341730499258966
249.jpg,249,172.836376,146.7041414,96.78117028,183.0,155.0,103,19.63679847,125.9290697,172.836376,20,113,183.0,0.582971745,0.61812549,3042.706819,0.006672619,0.029077413,14.77016751,1.659025702,0.44331006,2.075987483,1.724018489,62.08458392,2.849434459,30.03417566,62.08458392,20.08967297,36.92950322,0.297333749,0.305015517,0.155738363,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/249.jpg,249,1.92,8.89,2,5.074492505776279
507.jpg,507,127.8647959,108.5728835,79.95037468,128.0,109.0,80,17.87075494,106.1198182,127.8647959,18,96,128.0,0.433759733,0.433700784,1980.021841,0.007967988,0.02882141,14.24913269,1.692829823,0.525802182,2.360080234,1.131384152,46.98001315,3.173720557,18.84366238,46.98001315,14.03403831,22.28162828,0.157513008,0.160042112,0.098370654,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/507.jpg,507,1.27,60.16,1,3.6190885245759654
471.jpg,471,132.2107781,112.6618304,76.10678412,133.0,113.0,76,19.37334582,112.0734813,132.2107781,19,108,133.0,0.447766129,0.449342353,895.14582,0.01210269,0.043198551,13.12275995,1.969722552,0.678412816,2.074216114,1.444442587,48.48795722,2.218933796,23.13773772,48.48795722,14.77925119,27.20306444,0.1672475,0.171815323,0.092904003,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/471.jpg,471,2.51,0.0,2,3.7122513363783693
549.jpg,549,116.4660196,99.96018017,73.57716837,116.0,100.0,73,18.49168925,105.561085,116.4660196,19,95,116.0,0.398295905,0.398138824,1490.92665,0.008564038,0.033810217,14.05809192,1.415071227,0.417152511,2.268013459,0.942697834,43.27260633,2.393272655,17.42522803,43.27260633,11.97888641,20.30746939,0.130399083,0.133409914,0.082904872,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/549.jpg,549,1.27,55.97,1,3.9841757441151295
276.jpg,276,141.4838568,119.3060826,76.59821429,140.0,117.0,74,19.70820711,124.7541255,141.4838568,20,120,140.0,0.474273029,0.466129804,2012.847614,0.00902043,0.030235447,13.98194029,1.377203442,0.7231383,2.040484661,1.486054078,51.27052467,2.528601731,26.63742261,51.27052467,17.02455256,31.23907507,0.190261751,0.195029576,0.09707311,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/276.jpg,276,1.92,0.0,2,4.32709862482589
71.jpg,71,149.9001315,128.2323222,82.76785714,151.0,129.0,84,20.35293766,122.0276028,149.9001315,20,114,151.0,0.508073505,0.512608235,1795.176529,0.008295219,0.029940266,14.1312092,1.515759692,0.625009191,1.955319395,1.838508178,54.65328794,1.810487407,27.70624799,54.65328794,16.79691377,33.19696957,0.218617173,0.225955628,0.113442077,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/71.jpg,71,1.32,7.34,1,3.0348793944209334
677.jpg,677,139.505401,120.9130261,83.86930006,143.0,124.0,87,19.8888911,107.7557996,139.5054209,20,100,143.0,0.479188444,0.490798039,1202.549247,0.00974789,0.037221076,13.69551742,1.834097602,0.570024429,2.010199673,1.785612753,51.63882727,1.596148343,22.97645686,51.63882727,14.11766852,27.76939813,0.191542951,0.198250476,0.111759659,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/677.jpg,677,1.27,4.31,1,3.6421811895221787
192.jpg,192,158.5456792,137.4663385,91.5952846,160.0,139.0,93,20.58219069,113.7312859,158.5456792,21,107,160.0,0.543679982,0.549294118,1708.568686,0.008667281,0.030519488,14.03489812,1.585991251,0.598313201,1.921411424,1.972937679,58.1465342,1.337076188,27.50617209,58.1465342,16.34797854,33.81175238,0.251348574,0.261155153,0.137466644,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/192.jpg,192,1.32,0.74,1,2.7675066429569184
67.jpg,67,154.6802256,132.7465322,83.66535794,156.0,134.0,85,20.82122927,123.1905891,154.6802256,21,116,156.0,0.524975253,0.529701176,1311.772542,0.009440712,0.035812261,13.81740287,1.65661568,0.685565686,1.896103346,2.22592103,56.36572945,1.438476713,29.49461261,56.36572945,17.19465355,35.44167922,0.233968791,0.242786685,0.117704139,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/67.jpg,67,1.48,7.21,1,2.925007096823504
430.jpg,430,155.2169962,133.1376754,95.75241151,161.0,137.0,98,18.66936384,116.2648677,155.2169962,19,100,161.0,0.529937465,0.54651451,3896.776866,0.00592721,0.026238905,15.03102881,1.573633111,0.419546908,2.263388214,1.250361021,56.72674207,2.841406821,23.27538335,56.72674207,16.47613523,28.73763809,0.240659594,0.246438429,0.144925814,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/430.jpg,430,2.77,18.6,2,3.436687103970929
