filename,Numeric numbers,mean_r,mean_g,mean_b,median_r,median_g,median_b,mean_h,mean_s,mean_v,median_h,median_s,median_v,mean_gray,median_gray,contrast,energy,homogeneity,entropy,RI,CI,HI,SI,lab_L,lab_a,lab_b,luv_L,luv_u,luv_v,xyz_X,xyz_Y,xyz_Z,image_path,image_no,soc,moisture,soil_type
52.jpg,52,139.571887,119.7698701,85.39654416,139.0,119.0,85,19.03479751,106.0424107,139.571887,19,99,139.0,0.476468556,0.473452157,1479.852619,0.008827885,0.032263638,13.98275807,1.858550865,0.563481382,2.154072214,1.531173799,51.35783574,2.467874608,21.73731401,51.35783574,14.76721916,26.24130954,0.190878331,0.195789955,0.11448355,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/52.jpg,52,1.32,48.55,1
53.jpg,53,141.9511918,122.7099609,89.33238999,143.0,123.0,90,19.0474729,103.0620615,141.9511918,19,95,143.0,0.487812548,0.48968902,1628.568446,0.008186049,0.03201272,14.18941977,1.832225677,0.533039204,2.154524537,1.451034298,52.47365407,2.306646654,21.01651455,52.47365407,14.29466091,25.68298883,0.20011415,0.205682123,0.124377758,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/53.jpg,53,2.2,51.05,1
54.jpg,54,141.1315171,122.0413943,88.6615912,142.0,123.0,89,19.10608658,103.2376435,141.1315171,19,95,142.0,0.485064163,0.488037255,1581.36455,0.00831011,0.032005999,14.14739105,1.830447758,0.527907314,2.144937011,1.463100137,52.19698155,2.252022369,21.01611491,52.19698155,14.19459715,25.64800509,0.197607528,0.203198965,0.12255409,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/54.jpg,54,2.2,51.05,1
55.jpg,55,132.890346,117.4685308,86.41812819,135.0,119.0,88,20.02020886,95.0127551,132.890346,20,88,135.0,0.464733069,0.470967059,1113.238809,0.01011358,0.040302759,13.63469672,1.647762078,0.512519031,1.996207935,1.298189206,50.08387657,1.050514038,19.33637554,50.08387657,11.5560495,23.70657489,0.177683546,0.184889636,0.115229053,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/55.jpg,55,1.49,39.76,1
56.jpg,56,142.8477958,125.8485332,91.68859614,145.0,128.0,94,19.9256816,97.36595185,142.8477958,20,90,145.0,0.498031157,0.506781961,1255.451874,0.009505851,0.037202679,13.80573605,1.884649942,0.518030532,1.99800021,1.582728675,53.46776555,1.207205546,21.0171687,53.46776555,12.80861815,26.05162056,0.206612543,0.214771189,0.131082668,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/56.jpg,56,1.49,39.76,1
57.jpg,57,132.0369898,117.6761201,93.31058673,131.0,117.0,93,18.91131218,84.35875717,132.0369898,19,75,131.0,0.466553137,0.46393451,1917.988889,0.007342497,0.031008978,14.44095848,1.693164938,0.345412817,2.19117971,0.902743067,50.19885215,1.533581796,15.48489874,50.19885215,10.38134641,19.30783137,0.179514496,0.185856352,0.130669813,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/57.jpg,57,6.72,53.32,1
58.jpg,58,130.0918766,115.9597616,92.07089047,129.0,115.0,91,18.88813377,84.3511639,130.0918766,19,75,129.0,0.459766465,0.456977255,1920.873999,0.007400669,0.030316488,14.42854317,1.612676666,0.340840508,2.193797369,0.89256295,49.50715156,1.523324987,15.2289042,49.50715156,10.19973566,18.9324249,0.17395654,0.18009107,0.1269833,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/58.jpg,58,6.72,53.32,1
59.jpg,59,144.7016303,122.3955078,79.64644452,145.0,122.0,80,19.67311065,121.4832589,144.7016303,20,114,145.0,0.486483731,0.48631098,1357.413337,0.009260106,0.035395634,13.85401045,1.632013196,0.699259388,2.04725294,1.802034073,52.49118241,2.512003328,26.56302387,52.49118241,17.09867837,31.43985398,0.200681642,0.205840119,0.104350001,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/59.jpg,59,1.18,48.3,1
60.jpg,60,148.0205875,125.6330517,82.13446668,149.0,126.0,83,19.77618782,120.4148996,148.0205875,20,113,149.0,0.499035902,0.500858431,1426.716688,0.009017508,0.034080603,13.92473775,1.632995433,0.674010723,2.032262897,1.876995119,53.74802429,2.394737842,26.85779375,53.74802429,17.18651234,32.0309129,0.211591006,0.21738109,0.110885494,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/60.jpg,60,1.18,48.3,1
61.jpg,61,140.6910276,123.6332709,95.675283,142.0,124.0,96,18.65104831,88.1398876,140.6910276,19,81,142.0,0.49114617,0.494198824,1292.860426,0.008932083,0.036630783,13.96652374,1.561602153,0.540528522,2.226380314,1.354423456,52.72825931,2.092995383,17.7059432,52.72825931,12.41619085,22.06862103,0.201903186,0.207985025,0.139359337,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/61.jpg,61,3.11,58.85,1
62.jpg,62,137.1311185,120.6662149,92.5672433,138.0,121.0,93,18.98543128,89.51534598,137.1311185,19,83,138.0,0.478976749,0.480491765,1338.887712,0.009104057,0.035145145,13.92345283,1.481259598,0.521148732,2.179206489,1.301763196,51.5038031,1.858435532,17.77542398,51.5038031,12.03948298,22.02866231,0.190916921,0.197065571,0.130508509,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/62.jpg,62,3.11,58.85,1
63.jpg,63,135.4589644,117.5538106,86.9081832,137.0,119.0,88,18.98933753,99.77736368,135.4589644,19,91,137.0,0.467251396,0.471487843,1301.407771,0.008915489,0.036546399,13.98314857,1.663925851,0.557821011,2.173708375,1.401336509,50.3679364,2.167282232,19.47849436,50.3679364,13.2065762,23.69780498,0.182084487,0.187284129,0.116504053,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/63.jpg,63,3.11,58.85,1
64.jpg,64,150.6662946,129.6090761,80.78710938,152.0,130.0,81,21.05831473,126.478137,150.6662946,21,118,152.0,0.512014397,0.514580392,1710.913177,0.008193365,0.031533885,14.16383238,1.655696336,0.582658687,1.864613929,1.855681313,55.07318316,1.152098619,29.34781747,55.07318316,16.58061546,35.05623157,0.221091652,0.230008207,0.110155994,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/64.jpg,64,1.38,6.86,1
65.jpg,65,151.8234813,129.4415856,79.05195711,153.0,131.0,80,20.89732143,130.6741271,151.8234813,21,122,153.0,0.512018221,0.516247451,1677.845291,0.008269306,0.032188518,14.14361083,1.643292376,0.617167587,1.89038163,2.038112606,55.11541938,1.567199884,30.37366933,55.11541938,17.620782,35.98479094,0.222382203,0.230418507,0.106810902,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/65.jpg,65,1.38,6.86,1
66.jpg,66,148.1412229,127.4733937,82.14006696,149.0,128.0,83,20.65898039,119.4815649,148.1412229,21,113,149.0,0.504301077,0.50789098,1266.3539,0.009761273,0.036536588,13.72780103,1.564440222,0.695701127,1.91362668,1.912338151,54.26251451,1.407032051,27.5179118,54.26251451,16.09054249,33.00220941,0.214177841,0.22222714,0.111695738,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/66.jpg,66,1.48,7.21,1
67.jpg,67,154.6802256,132.7465322,83.66535794,156.0,134.0,85,20.82122927,123.1905891,154.6802256,21,116,156.0,0.524975253,0.529701176,1311.772542,0.009440712,0.035812261,13.81740287,1.65661568,0.685565686,1.896103346,2.22592103,56.36572945,1.438476713,29.49461261,56.36572945,17.19465355,35.44167922,0.233968791,0.242786685,0.117704139,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/67.jpg,67,1.48,7.21,1
68.jpg,68,144.3299187,123.7431441,81.14377392,146.0,126.0,83,20.22213807,124.2060746,144.3299187,20,111,146.0,0.490378114,0.497792941,1826.891856,0.007336518,0.031514047,14.44186811,1.640998593,0.465187205,1.976549614,1.561901953,52.84780498,1.75269638,26.17796897,52.84780498,15.87113249,31.27867139,0.202258664,0.209072219,0.107807602,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/68.jpg,68,2.12,12.83,1
69.jpg,69,152.8005222,130.4681122,84.37187101,155.0,133.0,86,20.25978555,124.5074338,152.8005222,20,113,155.0,0.517216511,0.526612941,1520.170263,0.007868788,0.03428331,14.26573768,1.624310995,0.52236222,1.975780323,1.753374148,55.57352025,1.982207241,28.05749926,55.57352025,17.29209471,33.71671051,0.227596747,0.234900081,0.117968356,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/69.jpg,69,2.12,12.83,1
70.jpg,70,152.5439055,129.7454759,80.78152902,153.0,131.0,82,20.57575335,127.783801,152.5439055,21,119,153.0,0.513960163,0.517921569,1691.525965,0.008400824,0.031696925,14.10769129,1.778574475,0.631947519,1.933530715,2.053647028,55.29572053,1.890578509,29.6713274,55.29572053,17.8203759,35.27840706,0.224773791,0.232175516,0.110369519,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/70.jpg,70,1.32,7.34,1
71.jpg,71,149.9001315,128.2323222,82.76785714,151.0,129.0,84,20.35293766,122.0276028,149.9001315,20,114,151.0,0.508073505,0.512608235,1795.176529,0.008295219,0.029940266,14.1312092,1.515759692,0.625009191,1.955319395,1.838508178,54.65328794,1.810487407,27.70624799,54.65328794,16.79691377,33.19696957,0.218617173,0.225955628,0.113442077,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/71.jpg,71,1.32,7.34,1
72.jpg,72,150.396863,129.3379903,85.67295121,153.0,132.0,88,20.27539063,118.3880939,150.396863,20,109,153.0,0.51241079,0.522445882,1655.634869,0.008175823,0.032551999,14.16699732,1.722060604,0.549748548,1.967164217,1.754154227,55.050791,1.727998189,26.61723828,55.050791,16.24002752,32.19069008,0.222127281,0.229790878,0.119980378,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/72.jpg,72,2.2,10.52,1
73.jpg,73,148.9572106,128.0640545,84.54171317,152.0,131.0,87,20.30556441,119.0257494,148.9572106,20,109,152.0,0.507317213,0.518769804,1617.234986,0.008233766,0.031781955,14.14327606,1.6224275,0.539493971,1.962418843,1.790423769,54.54329969,1.696951202,26.5622169,54.54329969,16.12260806,32.03591229,0.217361568,0.224902013,0.116928549,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/73.jpg,73,2.2,10.52,1
74.jpg,74,154.4303651,134.0498047,89.03728874,158.0,138.0,92,20.67370855,114.9191247,154.4303651,21,106,158.0,0.529942241,0.543731765,1383.357643,0.008770931,0.036126727,13.99949086,1.636354449,0.533514327,1.908827225,1.915886187,56.78119272,1.197247957,27.06999352,56.78119272,15.82737228,33.11361126,0.237456904,0.24699237,0.129733346,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/74.jpg,74,1.49,8.04,1
75.jpg,75,155.3753388,134.9455915,89.17942841,160.0,140.0,93,20.81281888,116.9101164,155.3753388,21,107,160.0,0.533283029,0.551823922,1682.628844,0.008308157,0.032035546,14.14622732,1.641582058,0.477037339,1.895170103,1.876134611,57.11814306,1.116449139,27.44544178,57.11814306,15.90606874,33.5866177,0.240573136,0.25043873,0.130547735,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/75.jpg,75,1.49,8.04,1
76.jpg,76,156.5037269,135.9689294,90.49750877,161.0,140.0,94,20.70541693,114.609953,156.5037269,21,106,161.0,0.537466998,0.552389412,1392.009489,0.008728792,0.036007099,14.01483696,1.649633195,0.525890802,1.905878405,1.910268541,57.52629202,1.177028073,27.26856508,57.52629202,15.9526602,33.47278739,0.244749762,0.254656067,0.134076039,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/76.jpg,76,1.49,8.04,1
77.jpg,77,144.5807159,122.0533323,80.58545918,145.0,122.0,81,19.39080437,127.5240354,144.5807159,19,113,145.0,0.485688501,0.487397255,2374.651886,0.006751494,0.027114807,14.65611076,1.665618514,0.501551549,2.099848826,1.446137149,52.40091705,2.759549996,25.91886743,52.40091705,17.16664427,30.72450547,0.200395594,0.205027353,0.106029877,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/77.jpg,77,6.72,12.25,1
78.jpg,78,143.7710061,119.787229,76.16256776,144.0,120.0,76,19.30187739,135.5762516,143.7710061,19,121,144.0,0.477405661,0.477366275,2341.944907,0.006782469,0.02785506,14.64672957,1.70138529,0.512860037,2.120671175,1.502242843,51.62805405,3.210325343,27.38452917,51.62805405,18.36969865,31.9193391,0.194632556,0.198155762,0.096647799,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/78.jpg,78,6.72,12.25,1
79.jpg,79,147.933514,124.598015,81.80482701,149.0,125.0,82,19.37625558,128.3770528,147.933514,19,114,149.0,0.495966352,0.497502353,2534.532952,0.006645943,0.026155158,14.700802,1.753129883,0.511007625,2.10401318,1.464567858,53.45211825,2.906988049,26.65886839,53.45211825,17.81389848,31.66558762,0.209996314,0.214626093,0.10978057,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/79.jpg,79,6.72,12.25,1
80.jpg,80,151.1367785,128.3945113,78.41739078,152.0,129.0,79,20.7294324,129.4386559,151.1367785,21,122,152.0,0.508328991,0.510346275,1371.75999,0.008893739,0.035869976,13.95919457,1.635421911,0.682839252,1.912590403,2.161013289,54.75265043,1.791276582,30.24916119,54.75265043,17.85726293,35.73069915,0.219494114,0.22691028,0.105080049,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/80.jpg,80,1.18,7.07,1
81.jpg,81,159.659379,135.308813,81.56144372,161.0,137.0,83,20.77909758,132.0314094,159.659379,21,123,161.0,0.535718129,0.542031373,1694.585122,0.008457533,0.031825528,14.09683903,1.631639201,0.675181432,1.90705552,2.409024813,57.51758801,1.942527159,32.19194576,57.51758801,19.19711402,38.25692015,0.246433959,0.254565639,0.115087234,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/81.jpg,81,1.18,7.07,1
82.jpg,82,159.744898,135.2384208,80.60829879,161.0,137.0,82,20.84267379,133.5554847,159.744898,21,125,161.0,0.535322413,0.541153333,1667.477779,0.00849781,0.031887559,14.08399892,1.661898657,0.673267459,1.898141765,2.440508456,57.49331139,1.923908968,32.67596585,57.49331139,19.36677751,38.71972194,0.246148256,0.254313538,0.11317784,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/82.jpg,82,1.18,7.07,1
83.jpg,83,155.5149673,130.4191645,86.11941964,158.0,133.0,88,19.12039621,123.3625239,155.5149673,19,113,158.0,0.519835337,0.529559412,1593.162336,0.007806648,0.03414744,14.2940207,1.782452366,0.57439807,2.138867508,1.726621592,55.85838628,3.37222302,27.51209058,55.85838628,19.12078465,32.94638637,0.23340237,0.237715999,0.121857862,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/83.jpg,83,3.11,14.96,1
84.jpg,84,152.4481425,129.5007175,88.92566167,155.0,132.0,91,19.11567283,114.5354951,152.4481425,19,105,155.0,0.515496407,0.525206275,1542.075232,0.00808515,0.034490628,14.19813227,1.772374578,0.561433053,2.13845283,1.705720459,55.3519736,2.892384109,25.23561937,55.3519736,17.34268123,30.58559371,0.227498317,0.232725517,0.1272586,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/84.jpg,84,3.11,14.96,1
85.jpg,85,152.3059232,129.6948541,87.30426897,156.0,134.0,90,19.54544005,119.60511,152.3059232,20,108,156.0,0.515464098,0.53053451,1991.788457,0.0074176,0.029592971,14.43392979,1.860562101,0.503640162,2.075970204,1.694390704,55.36297574,2.534208849,26.1513633,55.36297574,17.23580338,31.61376513,0.226815829,0.232833189,0.123789391,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/85.jpg,85,3.11,14.96,1
86.jpg,86,155.6067243,138.2521724,97.58185188,157.0,139.0,99,21.17006138,99.69529257,155.6067243,21,95,157.0,0.545128175,0.549353725,1465.669503,0.00921156,0.033280283,13.86428058,1.692642811,0.515442098,1.856040269,1.76239758,58.18205453,0.370584576,24.18840747,58.18205453,13.43267862,30.4593987,0.249442334,0.261530657,0.151828458,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/86.jpg,86,1.38,2.73,1
87.jpg,87,153.4893575,136.7697505,97.76584423,155.0,138.0,99,21.09687899,97.55618224,153.4893575,21,92,155.0,0.539256805,0.545997647,1608.946088,0.009005812,0.031180978,13.92134858,1.878120628,0.475379975,1.860070067,1.625447345,57.58271489,0.331562285,23.25533447,57.58271489,12.89902187,29.34244788,0.243362229,0.255242773,0.151388508,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/87.jpg,87,1.38,2.73,1
88.jpg,88,158.2756696,138.4934232,90.26919244,160.0,140.0,92,21.38032127,114.471321,158.2756696,21,109,160.0,0.545961504,0.55154902,1384.649504,0.009678148,0.034993039,13.75343567,1.677988003,0.556322348,1.821885192,2.130419545,58.37703593,0.500428019,28.52628432,58.37703593,15.59406153,35.08350255,0.251717381,0.263598317,0.134923015,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/88.jpg,88,1.48,5.1,1
89.jpg,89,166.3104074,147.794304,100.9580676,168.0,149.0,102,21.64588648,104.5440051,166.3104074,22,99,168.0,0.581772876,0.586843137,1535.263173,0.009122494,0.032577345,13.90486492,1.648348861,0.477631525,1.791789651,2.021038532,61.82280745,-0.016207583,27.30332519,61.82280745,14.57301826,34.55754161,0.286960536,0.301958121,0.166144289,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/89.jpg,89,1.48,5.1,1
90.jpg,90,164.5072545,146.3384287,99.95725048,166.0,148.0,102,21.70770886,104.3771923,164.5072545,22,99,166.0,0.575902828,0.582118039,1430.982323,0.00932945,0.032912516,13.83534705,1.63439374,0.48756281,1.784898563,2.011094705,61.2458921,-0.08768979,27.06373152,61.2458921,14.31513745,34.20907061,0.280444833,0.295292361,0.162647573,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/90.jpg,90,1.48,5.1,1
